userId,feature,sleep_score
3,1600160400 1 13608 792 0 4620 28920 0 32 22,77
3,1600164000 3 13608 792 0 4620 28920 0 32 22,77
3,1600167600 3 13608 792 0 4620 28920 0 32 22,77
3,1600171200 3 13608 792 0 4620 28920 0 32 22,77
3,1600174800 3 13608 792 0 4620 28920 0 32 22,77
3,1600178400 3 13608 792 0 4620 28920 0 32 22,77
3,1600192800 0 13608 792 0 4620 28920 0 32 22,77
3,1600203600 0 13608 792 0 4620 28920 0 32 22,77
3,1600210800 0 13608 792 0 4620 28920 0 32 22,77
3,1600214400 0 8190 1656 2 5460 26640 0 32 22,68
3,1600218000 0 8190 1656 2 5460 26640 0 32 22,68
3,1600228800 3 8190 1656 2 5460 26640 0 32 22,68
3,1600232400 2 8190 1656 2 5460 26640 0 32 22,68
3,1600236000 2 8190 1656 2 5460 26640 0 32 22,68
3,1600246800 1 8190 1656 2 5460 26640 0 32 22,68
3,1600250400 0 8190 1656 2 5460 26640 0 32 22,68
3,1600254000 0 8190 1656 2 5460 26640 0 32 22,68
3,1600286400 0 8190 1656 2 5460 26640 0 32 22,68
3,1600290000 0 8190 1656 2 5460 26640 0 32 22,68
3,1600293600 0 8190 1656 2 5460 26640 0 32 22,68
3,1600297200 0 8190 1656 2 5460 26640 0 32 22,68
3,1600387200 0 22470 2142 1 10860 109500 0 32 22,85
3,1600390800 0 22470 2142 1 10860 109500 0 32 22,85
3,1600394400 1 22470 2142 1 10860 109500 0 32 22,85
3,1600398000 1 22470 2142 1 10860 109500 0 32 22,85
3,1600401600 2 22470 2142 1 10860 109500 0 32 22,85
3,1600405200 2 22470 2142 1 10860 109500 0 32 22,85
3,1600408800 2 22470 2142 1 10860 109500 0 32 22,85
3,1600412400 2 22470 2142 1 10860 109500 0 32 22,85
3,1600416000 1 22470 2142 1 10860 109500 0 32 22,85
3,1600419600 1 22470 2142 1 10860 109500 0 32 22,85
3,1600423200 3 22470 2142 1 10860 109500 0 32 22,85
3,1600426800 3 22470 2142 1 10860 109500 0 32 22,85
3,1600430400 3 22470 2142 1 10860 109500 0 32 22,85
3,1600437600 3 22470 2142 1 10860 109500 0 32 22,85
3,1600448400 0 22470 2142 1 10860 109500 0 32 22,85
3,1600459200 0 22470 2142 1 10860 109500 0 32 22,85
3,1600470000 0 22470 2142 1 10860 109500 0 32 22,85
3,1600732800 1 15750 2412 1 10740 92280 0 32 22,81
3,1600740000 1 15750 2412 1 10740 92280 0 32 22,81
3,1600768800 3 15750 2412 1 10740 92280 0 32 22,81
3,1600772400 3 15750 2412 1 10740 92280 0 32 22,81
3,1600794000 0 15750 2412 1 10740 92280 0 32 22,81
3,1600797600 0 15750 2412 1 10740 92280 0 32 22,81
3,1600808400 0 15750 2412 1 10740 92280 0 32 22,81
3,1600819200 2 8652 1656 0 3840 22380 0 32 22,67
3,1600826400 1 8652 1656 0 3840 22380 0 32 22,67
3,1600837200 2 8652 1656 0 3840 22380 0 32 22,67
3,1600844400 2 8652 1656 0 3840 22380 0 32 22,67
3,1600848000 2 8652 1656 0 3840 22380 0 32 22,67
3,1600851600 1 8652 1656 0 3840 22380 0 32 22,67
3,1600855200 1 8652 1656 0 3840 22380 0 32 22,67
3,1600858800 1 8652 1656 0 3840 22380 0 32 22,67
3,1600862400 2 8652 1656 0 3840 22380 0 32 22,67
3,1600880400 0 8652 1656 0 3840 22380 0 32 22,67
3,1600884000 0 8652 1656 0 3840 22380 0 32 22,67
3,1600887600 0 8652 1656 0 3840 22380 0 32 22,67
3,1600891200 0 8652 1656 0 3840 22380 0 32 22,67
3,1600894800 0 8652 1656 0 3840 22380 0 32 22,67
3,1600898400 2 8652 1656 0 3840 22380 0 32 22,67
3,1600902000 3 8652 1656 0 3840 22380 0 32 22,67
3,1600905600 2 7392 1944 1 5820 24480 0 32 22,75
3,1600909200 2 7392 1944 1 5820 24480 0 32 22,75
3,1600912800 2 7392 1944 1 5820 24480 0 32 22,75
3,1600916400 1 7392 1944 1 5820 24480 0 32 22,75
3,1600920000 2 7392 1944 1 5820 24480 0 32 22,75
3,1600927200 2 7392 1944 1 5820 24480 0 32 22,75
3,1600930800 2 7392 1944 1 5820 24480 0 32 22,75
3,1600938000 3 7392 1944 1 5820 24480 0 32 22,75
3,1600941600 3 7392 1944 1 5820 24480 0 32 22,75
3,1600945200 3 7392 1944 1 5820 24480 0 32 22,75
3,1600948800 3 7392 1944 1 5820 24480 0 32 22,75
3,1600963200 0 7392 1944 1 5820 24480 0 32 22,75
3,1600966800 0 7392 1944 1 5820 24480 0 32 22,75
3,1600970400 0 7392 1944 1 5820 24480 0 32 22,75
3,1600977600 0 7392 1944 1 5820 24480 0 32 22,75
3,1600988400 3 7392 1944 1 5820 24480 0 32 22,75
3,1600992000 2 9114 1494 1 4080 24360 0 32 22,56
3,1600995600 2 9114 1494 1 4080 24360 0 32 22,56
3,1601002800 1 9114 1494 1 4080 24360 0 32 22,56
3,1601006400 2 9114 1494 1 4080 24360 0 32 22,56
3,1601010000 2 9114 1494 1 4080 24360 0 32 22,56
3,1601013600 2 9114 1494 1 4080 24360 0 32 22,56
3,1601017200 2 9114 1494 1 4080 24360 0 32 22,56
3,1601028000 3 9114 1494 1 4080 24360 0 32 22,56
3,1601031600 3 9114 1494 1 4080 24360 0 32 22,56
3,1601038800 3 9114 1494 1 4080 24360 0 32 22,56
3,1601053200 0 9114 1494 1 4080 24360 0 32 22,56
3,1601056800 0 9114 1494 1 4080 24360 0 32 22,56
3,1601060400 0 9114 1494 1 4080 24360 0 32 22,56
3,1601064000 0 9114 1494 1 4080 24360 0 32 22,56
3,1601067600 0 9114 1494 1 4080 24360 0 32 22,56
3,1601071200 0 9114 1494 1 4080 24360 0 32 22,56
3,1601074800 0 9114 1494 1 4080 24360 0 32 22,56
4,1598828400 2 2100 0 0 2340 6240 1 28 24,20
4,1598832000 3 11676 702 2 5520 27480 1 28 24,69
4,1598835600 3 11676 702 2 5520 27480 1 28 24,69
4,1598839200 3 11676 702 2 5520 27480 1 28 24,69
4,1598846400 3 11676 702 2 5520 27480 1 28 24,69
4,1598850000 2 11676 702 2 5520 27480 1 28 24,69
4,1598853600 2 11676 702 2 5520 27480 1 28 24,69
4,1598857200 2 11676 702 2 5520 27480 1 28 24,69
4,1598864400 2 11676 702 2 5520 27480 1 28 24,69
4,1598871600 2 11676 702 2 5520 27480 1 28 24,69
4,1598875200 2 11676 702 2 5520 27480 1 28 24,69
4,1598914800 2 11676 702 2 5520 27480 1 28 24,69
4,1598918400 2 11382 1476 2 2640 29700 1 28 24,56
4,1598929200 2 11382 1476 2 2640 29700 1 28 24,56
4,1598932800 2 11382 1476 2 2640 29700 1 28 24,56
4,1598936400 2 11382 1476 2 2640 29700 1 28 24,56
4,1598940000 2 11382 1476 2 2640 29700 1 28 24,56
4,1598947200 2 11382 1476 2 2640 29700 1 28 24,56
4,1598950800 2 11382 1476 2 2640 29700 1 28 24,56
4,1598954400 1 11382 1476 2 2640 29700 1 28 24,56
4,1598958000 2 11382 1476 2 2640 29700 1 28 24,56
4,1599001200 2 11382 1476 2 2640 29700 1 28 24,56
4,1599004800 2 11172 900 1 7440 28320 1 28 24,84
4,1599008400 3 11172 900 1 7440 28320 1 28 24,84
4,1599015600 3 11172 900 1 7440 28320 1 28 24,84
4,1599022800 2 11172 900 1 7440 28320 1 28 24,84
4,1599026400 2 11172 900 1 7440 28320 1 28 24,84
4,1599030000 2 11172 900 1 7440 28320 1 28 24,84
4,1599037200 2 11172 900 1 7440 28320 1 28 24,84
4,1599040800 1 11172 900 1 7440 28320 1 28 24,84
4,1599051600 2 11172 900 1 7440 28320 1 28 24,84
4,1599087600 3 11172 900 1 7440 28320 1 28 24,84
4,1599091200 2 6972 1674 0 9540 25680 1 28 24,91
4,1599094800 2 6972 1674 0 9540 25680 1 28 24,91
4,1599098400 2 6972 1674 0 9540 25680 1 28 24,91
4,1599102000 1 6972 1674 0 9540 25680 1 28 24,91
4,1599105600 2 6972 1674 0 9540 25680 1 28 24,91
4,1599109200 2 6972 1674 0 9540 25680 1 28 24,91
4,1599112800 2 6972 1674 0 9540 25680 1 28 24,91
4,1599120000 2 6972 1674 0 9540 25680 1 28 24,91
4,1599134400 4 6972 1674 0 9540 25680 1 28 24,91
4,1599174000 2 6972 1674 0 9540 25680 1 28 24,91
4,1599177600 2 9870 1656 1 3660 31800 1 28 24,61
4,1599181200 2 9870 1656 1 3660 31800 1 28 24,61
4,1599184800 2 9870 1656 1 3660 31800 1 28 24,61
4,1599188400 2 9870 1656 1 3660 31800 1 28 24,61
4,1599192000 3 9870 1656 1 3660 31800 1 28 24,61
4,1599199200 2 9870 1656 1 3660 31800 1 28 24,61
4,1599202800 2 9870 1656 1 3660 31800 1 28 24,61
4,1599206400 2 9870 1656 1 3660 31800 1 28 24,61
4,1599213600 1 9870 1656 1 3660 31800 1 28 24,61
4,1599217200 1 9870 1656 1 3660 31800 1 28 24,61
4,1599220800 1 9870 1656 1 3660 31800 1 28 24,61
4,1599260400 1 9870 1656 1 3660 31800 1 28 24,61
4,1599264000 3 8274 2250 1 10740 32220 1 28 24,95
4,1599267600 3 8274 2250 1 10740 32220 1 28 24,95
4,1599271200 3 8274 2250 1 10740 32220 1 28 24,95
4,1599274800 3 8274 2250 1 10740 32220 1 28 24,95
4,1599278400 1 8274 2250 1 10740 32220 1 28 24,95
4,1599282000 3 8274 2250 1 10740 32220 1 28 24,95
4,1599289200 1 8274 2250 1 10740 32220 1 28 24,95
4,1599292800 3 8274 2250 1 10740 32220 1 28 24,95
4,1599296400 1 8274 2250 1 10740 32220 1 28 24,95
4,1599303600 1 8274 2250 1 10740 32220 1 28 24,95
4,1599307200 3 8274 2250 1 10740 32220 1 28 24,95
4,1599310800 3 8274 2250 1 10740 32220 1 28 24,95
4,1599314400 1 8274 2250 1 10740 32220 1 28 24,95
4,1599346800 1 8274 2250 1 10740 32220 1 28 24,95
4,1599350400 1 9870 1386 1 8880 29880 1 28 24,90
4,1599350400 1 1428 216 0 0 3480 1 28 24,20
4,1599354000 1 9870 1386 1 8880 29880 1 28 24,90
4,1599354000 1 1428 216 0 0 3480 1 28 24,20
4,1599357600 1 9870 1386 1 8880 29880 1 28 24,90
4,1599357600 1 1428 216 0 0 3480 1 28 24,20
4,1599361200 1 9870 1386 1 8880 29880 1 28 24,90
4,1599364800 2 9870 1386 1 8880 29880 1 28 24,90
4,1599364800 2 1428 216 0 0 3480 1 28 24,20
4,1599368400 2 9870 1386 1 8880 29880 1 28 24,90
4,1599368400 2 1428 216 0 0 3480 1 28 24,20
4,1599372000 2 9870 1386 1 8880 29880 1 28 24,90
4,1599375600 1 9870 1386 1 8880 29880 1 28 24,90
4,1599375600 1 1428 216 0 0 3480 1 28 24,20
4,1599379200 1 9870 1386 1 8880 29880 1 28 24,90
4,1599379200 1 1428 216 0 0 3480 1 28 24,20
4,1599382800 2 1428 216 0 0 3480 1 28 24,20
4,1599386400 2 9870 1386 1 8880 29880 1 28 24,90
4,1599386400 2 1428 216 0 0 3480 1 28 24,20
4,1599390000 2 9870 1386 1 8880 29880 1 28 24,90
4,1599393600 2 9870 1386 1 8880 29880 1 28 24,90
4,1599393600 2 1428 216 0 0 3480 1 28 24,20
4,1599429600 2 1428 216 0 0 3480 1 28 24,20
4,1599433200 2 9870 1386 1 8880 29880 1 28 24,90
4,1599433200 2 1428 216 0 0 3480 1 28 24,20
4,1599436800 2 6132 1620 0 9360 25380 1 28 24,78
4,1599440400 2 6132 1620 0 9360 25380 1 28 24,78
4,1599444000 2 6132 1620 0 9360 25380 1 28 24,78
4,1599447600 2 6132 1620 0 9360 25380 1 28 24,78
4,1599451200 2 6132 1620 0 9360 25380 1 28 24,78
4,1599454800 2 6132 1620 0 9360 25380 1 28 24,78
4,1599458400 2 6132 1620 0 9360 25380 1 28 24,78
4,1599462000 2 6132 1620 0 9360 25380 1 28 24,78
4,1599465600 2 6132 1620 0 9360 25380 1 28 24,78
4,1599469200 3 6132 1620 0 9360 25380 1 28 24,78
4,1599472800 2 6132 1620 0 9360 25380 1 28 24,78
4,1599476400 2 6132 1620 0 9360 25380 1 28 24,78
4,1599519600 1 6132 1620 0 9360 25380 1 28 24,78
4,1599530400 3 2310 270 1 0 11880 1 28 24,20
4,1599534000 3 2310 270 1 0 11880 1 28 24,20
4,1599541200 2 2310 270 1 0 11880 1 28 24,20
4,1599544800 2 2310 270 1 0 11880 1 28 24,20
4,1599548400 2 2310 270 1 0 11880 1 28 24,20
4,1599552000 2 2310 270 1 0 11880 1 28 24,20
4,1599559200 1 2310 270 1 0 11880 1 28 24,20
4,1599562800 3 2310 270 1 0 11880 1 28 24,20
4,1599566400 3 2310 270 1 0 11880 1 28 24,20
4,1599602400 1 2310 270 1 0 11880 1 28 24,20
4,1599609600 2 7854 2268 1 10560 29700 1 28 24,99
4,1599613200 2 7854 2268 1 10560 29700 1 28 24,99
4,1599616800 2 7854 2268 1 10560 29700 1 28 24,99
4,1599620400 2 7854 2268 1 10560 29700 1 28 24,99
4,1599624000 2 7854 2268 1 10560 29700 1 28 24,99
4,1599627600 2 7854 2268 1 10560 29700 1 28 24,99
4,1599631200 2 7854 2268 1 10560 29700 1 28 24,99
4,1599634800 2 7854 2268 1 10560 29700 1 28 24,99
4,1599638400 2 7854 2268 1 10560 29700 1 28 24,99
4,1599642000 2 7854 2268 1 10560 29700 1 28 24,99
4,1599645600 2 7854 2268 1 10560 29700 1 28 24,99
4,1599652800 2 7854 2268 1 10560 29700 1 28 24,99
4,1599656400 2 7854 2268 1 10560 29700 1 28 24,99
4,1599688800 1 7854 2268 1 10560 29700 1 28 24,99
4,1599692400 1 7854 2268 1 10560 29700 1 28 24,99
4,1599696000 2 3822 2358 1 2400 27300 1 28 24,20
4,1599699600 2 3822 2358 1 2400 27300 1 28 24,20
4,1599703200 3 3822 2358 1 2400 27300 1 28 24,20
4,1599706800 1 3822 2358 1 2400 27300 1 28 24,20
4,1599710400 2 3822 2358 1 2400 27300 1 28 24,20
4,1599714000 2 3822 2358 1 2400 27300 1 28 24,20
4,1599717600 2 3822 2358 1 2400 27300 1 28 24,20
4,1599724800 2 3822 2358 1 2400 27300 1 28 24,20
4,1599735600 4 3822 2358 1 2400 27300 1 28 24,20
4,1599739200 4 3822 2358 1 2400 27300 1 28 24,20
4,1599775200 2 3822 2358 1 2400 27300 1 28 24,20
4,1599778800 3 3822 2358 1 2400 27300 1 28 24,20
4,1599786000 2 7812 2304 0 7500 29880 1 28 24,87
4,1599789600 2 7812 2304 0 7500 29880 1 28 24,87
4,1599796800 2 7812 2304 0 7500 29880 1 28 24,87
4,1599800400 2 7812 2304 0 7500 29880 1 28 24,87
4,1599811200 1 7812 2304 0 7500 29880 1 28 24,87
4,1599822000 4 7812 2304 0 7500 29880 1 28 24,87
4,1599858000 1 7812 2304 0 7500 29880 1 28 24,87
4,1599861600 1 7812 2304 0 7500 29880 1 28 24,87
4,1599865200 1 7812 2304 0 7500 29880 1 28 24,87
4,1599868800 1 7056 1476 1 7080 26100 1 28 24,64
4,1599868800 1 1386 576 0 660 5940 1 28 24,20
4,1599876000 2 7056 1476 1 7080 26100 1 28 24,64
4,1599879600 2 7056 1476 1 7080 26100 1 28 24,64
4,1599883200 1 7056 1476 1 7080 26100 1 28 24,64
4,1599886800 1 1386 576 0 660 5940 1 28 24,20
4,1599890400 1 1386 576 0 660 5940 1 28 24,20
4,1599894000 1 7056 1476 1 7080 26100 1 28 24,64
4,1599894000 1 1386 576 0 660 5940 1 28 24,20
4,1599897600 2 7056 1476 1 7080 26100 1 28 24,64
4,1599897600 2 1386 576 0 660 5940 1 28 24,20
4,1599904800 2 7056 1476 1 7080 26100 1 28 24,64
4,1599904800 2 1386 576 0 660 5940 1 28 24,20
4,1599908400 3 7056 1476 1 7080 26100 1 28 24,64
4,1599912000 1 1386 576 0 660 5940 1 28 24,20
4,1600041600 2 8232 756 0 6000 21780 1 28 24,53
4,1600048800 2 8232 756 0 6000 21780 1 28 24,53
4,1600059600 2 8232 756 0 6000 21780 1 28 24,53
4,1600066800 2 8232 756 0 6000 21780 1 28 24,53
4,1600070400 2 8232 756 0 6000 21780 1 28 24,53
4,1600074000 1 8232 756 0 6000 21780 1 28 24,53
4,1600081200 3 8232 756 0 6000 21780 1 28 24,53
4,1600128000 3 10584 1440 1 6780 27300 1 28 24,91
4,1600131600 3 10584 1440 1 6780 27300 1 28 24,91
4,1600135200 3 10584 1440 1 6780 27300 1 28 24,91
4,1600142400 2 10584 1440 1 6780 27300 1 28 24,91
4,1600146000 2 10584 1440 1 6780 27300 1 28 24,91
4,1600149600 2 10584 1440 1 6780 27300 1 28 24,91
4,1600153200 2 10584 1440 1 6780 27300 1 28 24,91
4,1600156800 2 10584 1440 1 6780 27300 1 28 24,91
4,1600160400 2 10584 1440 1 6780 27300 1 28 24,91
4,1600167600 4 10584 1440 1 6780 27300 1 28 24,91
4,1600171200 3 10584 1440 1 6780 27300 1 28 24,91
4,1600207200 2 10584 1440 1 6780 27300 1 28 24,91
4,1600210800 2 10584 1440 1 6780 27300 1 28 24,91
4,1600214400 2 7602 1656 1 10920 29340 1 28 24,91
4,1600228800 2 7602 1656 1 10920 29340 1 28 24,91
4,1600239600 2 7602 1656 1 10920 29340 1 28 24,91
4,1600243200 2 7602 1656 1 10920 29340 1 28 24,91
4,1600246800 2 7602 1656 1 10920 29340 1 28 24,91
4,1600250400 3 7602 1656 1 10920 29340 1 28 24,91
4,1600257600 3 7602 1656 1 10920 29340 1 28 24,91
4,1600261200 2 7602 1656 1 10920 29340 1 28 24,91
4,1600297200 2 7602 1656 1 10920 29340 1 28 24,91
4,1600300800 3 6384 2394 2 7200 26100 1 28 24,86
4,1600322400 3 6384 2394 2 7200 26100 1 28 24,86
4,1600326000 1 6384 2394 2 7200 26100 1 28 24,86
4,1600329600 1 6384 2394 2 7200 26100 1 28 24,86
4,1600333200 2 6384 2394 2 7200 26100 1 28 24,86
4,1600336800 2 6384 2394 2 7200 26100 1 28 24,86
4,1600340400 2 6384 2394 2 7200 26100 1 28 24,86
4,1600380000 2 6384 2394 2 7200 26100 1 28 24,86
4,1600383600 3 6384 2394 2 7200 26100 1 28 24,86
4,1600387200 2 9828 1242 0 7380 28560 1 28 24,87
4,1600390800 2 9828 1242 0 7380 28560 1 28 24,87
4,1600394400 2 9828 1242 0 7380 28560 1 28 24,87
4,1600401600 2 9828 1242 0 7380 28560 1 28 24,87
4,1600405200 2 9828 1242 0 7380 28560 1 28 24,87
4,1600408800 2 9828 1242 0 7380 28560 1 28 24,87
4,1600412400 2 9828 1242 0 7380 28560 1 28 24,87
4,1600423200 3 9828 1242 0 7380 28560 1 28 24,87
4,1600430400 3 9828 1242 0 7380 28560 1 28 24,87
4,1600473600 1 7140 2610 1 6060 29760 1 28 24,80
4,1600477200 1 7140 2610 1 6060 29760 1 28 24,80
4,1600477200 1 1344 0 1 0 3420 1 28 24,20
4,1600480800 2 7140 2610 1 6060 29760 1 28 24,80
4,1600480800 2 1344 0 1 0 3420 1 28 24,20
4,1600484400 1 7140 2610 1 6060 29760 1 28 24,80
4,1600484400 1 1344 0 1 0 3420 1 28 24,20
4,1600488000 2 7140 2610 1 6060 29760 1 28 24,80
4,1600491600 2 7140 2610 1 6060 29760 1 28 24,80
4,1600491600 2 1344 0 1 0 3420 1 28 24,20
4,1600495200 2 7140 2610 1 6060 29760 1 28 24,80
4,1600502400 2 7140 2610 1 6060 29760 1 28 24,80
4,1600502400 2 1344 0 1 0 3420 1 28 24,20
4,1600506000 1 7140 2610 1 6060 29760 1 28 24,80
4,1600506000 1 1344 0 1 0 3420 1 28 24,20
4,1600509600 1 7140 2610 1 6060 29760 1 28 24,80
4,1600509600 1 1344 0 1 0 3420 1 28 24,20
4,1600513200 2 7140 2610 1 6060 29760 1 28 24,80
4,1600513200 2 1344 0 1 0 3420 1 28 24,20
4,1600516800 1 7140 2610 1 6060 29760 1 28 24,80
4,1600556400 1 7140 2610 1 6060 29760 1 28 24,80
4,1600556400 1 1344 0 1 0 3420 1 28 24,20
4,1600560000 1 798 234 0 0 3120 1 28 24,20
4,1600563600 1 798 234 0 0 3120 1 28 24,20
4,1600570800 1 5838 2124 1 7380 27420 1 28 24,67
4,1600574400 2 5838 2124 1 7380 27420 1 28 24,67
4,1600574400 2 798 234 0 0 3120 1 28 24,20
4,1600578000 2 5838 2124 1 7380 27420 1 28 24,67
4,1600581600 1 5838 2124 1 7380 27420 1 28 24,67
4,1600581600 1 798 234 0 0 3120 1 28 24,20
4,1600585200 1 5838 2124 1 7380 27420 1 28 24,67
4,1600588800 1 798 234 0 0 3120 1 28 24,20
4,1600592400 1 5838 2124 1 7380 27420 1 28 24,67
4,1600592400 1 798 234 0 0 3120 1 28 24,20
4,1600599600 2 798 234 0 0 3120 1 28 24,20
4,1600603200 1 798 234 0 0 3120 1 28 24,20
4,1600606800 1 798 234 0 0 3120 1 28 24,20
4,1600639200 2 5838 2124 1 7380 27420 1 28 24,67
4,1600639200 2 798 234 0 0 3120 1 28 24,20
4,1600642800 2 798 234 0 0 3120 1 28 24,20
4,1600657200 2 11802 990 0 4380 25320 1 28 24,77
4,1600660800 2 11802 990 0 4380 25320 1 28 24,77
4,1600664400 2 11802 990 0 4380 25320 1 28 24,77
4,1600675200 2 11802 990 0 4380 25320 1 28 24,77
4,1600682400 3 11802 990 0 4380 25320 1 28 24,77
4,1600686000 3 11802 990 0 4380 25320 1 28 24,77
4,1600689600 3 11802 990 0 4380 25320 1 28 24,77
4,1600693200 3 11802 990 0 4380 25320 1 28 24,77
4,1600732800 2 7560 1746 0 6300 24240 1 28 24,78
4,1600736400 2 7560 1746 0 6300 24240 1 28 24,78
4,1600747200 2 7560 1746 0 6300 24240 1 28 24,78
4,1600754400 2 7560 1746 0 6300 24240 1 28 24,78
4,1600761600 2 7560 1746 0 6300 24240 1 28 24,78
4,1600768800 2 7560 1746 0 6300 24240 1 28 24,78
4,1600776000 3 7560 1746 0 6300 24240 1 28 24,78
4,1600819200 3 6468 1170 3 840 29520 1 28 24,20
4,1600822800 3 6468 1170 3 840 29520 1 28 24,20
4,1600837200 2 6468 1170 3 840 29520 1 28 24,20
4,1600840800 2 6468 1170 3 840 29520 1 28 24,20
4,1600844400 2 6468 1170 3 840 29520 1 28 24,20
4,1600848000 2 6468 1170 3 840 29520 1 28 24,20
4,1600858800 3 6468 1170 3 840 29520 1 28 24,20
4,1600862400 3 6468 1170 3 840 29520 1 28 24,20
4,1600866000 1 6468 1170 3 840 29520 1 28 24,20
4,1600902000 2 6468 1170 3 840 29520 1 28 24,20
4,1600905600 2 9870 1350 0 5220 26280 1 28 24,71
4,1600909200 2 9870 1350 0 5220 26280 1 28 24,71
4,1600916400 1 9870 1350 0 5220 26280 1 28 24,71
4,1600923600 2 9870 1350 0 5220 26280 1 28 24,71
4,1600930800 2 9870 1350 0 5220 26280 1 28 24,71
4,1600934400 2 9870 1350 0 5220 26280 1 28 24,71
4,1600941600 2 9870 1350 0 5220 26280 1 28 24,71
4,1600945200 2 9870 1350 0 5220 26280 1 28 24,71
4,1600948800 1 9870 1350 0 5220 26280 1 28 24,71
4,1600984800 2 9870 1350 0 5220 26280 1 28 24,71
4,1600988400 2 9870 1350 0 5220 26280 1 28 24,71
4,1600992000 2 8274 2592 0 7200 29460 1 28 24,92
4,1600999200 2 8274 2592 0 7200 29460 1 28 24,92
4,1601002800 1 8274 2592 0 7200 29460 1 28 24,92
4,1601006400 2 8274 2592 0 7200 29460 1 28 24,92
4,1601010000 2 8274 2592 0 7200 29460 1 28 24,92
4,1601013600 2 8274 2592 0 7200 29460 1 28 24,92
4,1601017200 2 8274 2592 0 7200 29460 1 28 24,92
4,1601020800 2 8274 2592 0 7200 29460 1 28 24,92
4,1601024400 2 8274 2592 0 7200 29460 1 28 24,92
4,1601031600 3 8274 2592 0 7200 29460 1 28 24,92
4,1601038800 1 8274 2592 0 7200 29460 1 28 24,92
4,1601078400 1 10206 1890 4 5160 34560 1 28 24,72
4,1601082000 2 10206 1890 4 5160 34560 1 28 24,72
4,1601085600 1 10206 1890 4 5160 34560 1 28 24,72
4,1601089200 1 10206 1890 4 5160 34560 1 28 24,72
4,1601092800 1 10206 1890 4 5160 34560 1 28 24,72
4,1601096400 1 10206 1890 4 5160 34560 1 28 24,72
4,1601100000 1 10206 1890 4 5160 34560 1 28 24,72
4,1601107200 2 10206 1890 4 5160 34560 1 28 24,72
4,1601110800 1 10206 1890 4 5160 34560 1 28 24,72
4,1601114400 2 10206 1890 4 5160 34560 1 28 24,72
4,1601118000 2 10206 1890 4 5160 34560 1 28 24,72
4,1601121600 1 10206 1890 4 5160 34560 1 28 24,72
4,1601161200 1 10206 1890 4 5160 34560 1 28 24,72
4,1601164800 1 252 0 0 0 1740 1 28 24,20
4,1601168400 3 252 0 0 0 1740 1 28 24,20
4,1601172000 2 7518 1908 0 6000 26280 1 28 24,66
4,1601172000 2 252 0 0 0 1740 1 28 24,20
4,1601175600 1 7518 1908 0 6000 26280 1 28 24,66
4,1601175600 1 252 0 0 0 1740 1 28 24,20
4,1601179200 1 7518 1908 0 6000 26280 1 28 24,66
4,1601179200 1 252 0 0 0 1740 1 28 24,20
4,1601182800 2 7518 1908 0 6000 26280 1 28 24,66
4,1601182800 2 252 0 0 0 1740 1 28 24,20
4,1601186400 2 7518 1908 0 6000 26280 1 28 24,66
4,1601186400 2 252 0 0 0 1740 1 28 24,20
4,1601190000 2 7518 1908 0 6000 26280 1 28 24,66
4,1601190000 2 252 0 0 0 1740 1 28 24,20
4,1601193600 2 252 0 0 0 1740 1 28 24,20
4,1601197200 1 7518 1908 0 6000 26280 1 28 24,66
4,1601197200 1 252 0 0 0 1740 1 28 24,20
4,1601204400 1 7518 1908 0 6000 26280 1 28 24,66
4,1601204400 1 252 0 0 0 1740 1 28 24,20
4,1601208000 2 7518 1908 0 6000 26280 1 28 24,66
4,1601208000 2 252 0 0 0 1740 1 28 24,20
5,1598835600 2 10416 414 1 6660 26760 1 31 24,58
5,1598839200 2 10416 414 1 6660 26760 1 31 24,58
5,1598842800 1 10416 414 1 6660 26760 1 31 24,58
5,1598846400 2 10416 414 1 6660 26760 1 31 24,58
5,1598850000 2 10416 414 1 6660 26760 1 31 24,58
5,1598853600 2 10416 414 1 6660 26760 1 31 24,58
5,1598857200 2 10416 414 1 6660 26760 1 31 24,58
5,1598864400 2 10416 414 1 6660 26760 1 31 24,58
5,1598875200 1 10416 414 1 6660 26760 1 31 24,58
5,1598914800 1 10416 414 1 6660 26760 1 31 24,58
5,1598918400 2 13230 234 2 780 27480 1 31 24,35
5,1598925600 2 13230 234 2 780 27480 1 31 24,35
5,1598929200 1 13230 234 2 780 27480 1 31 24,35
5,1598932800 2 13230 234 2 780 27480 1 31 24,35
5,1598936400 2 13230 234 2 780 27480 1 31 24,35
5,1598940000 2 13230 234 2 780 27480 1 31 24,35
5,1598943600 2 13230 234 2 780 27480 1 31 24,35
5,1598947200 2 13230 234 2 780 27480 1 31 24,35
5,1598950800 2 13230 234 2 780 27480 1 31 24,35
5,1598954400 3 13230 234 2 780 27480 1 31 24,35
5,1598958000 1 13230 234 2 780 27480 1 31 24,35
5,1599001200 3 13230 234 2 780 27480 1 31 24,35
5,1599008400 2 8316 630 0 6240 21960 1 31 24,49
5,1599015600 1 8316 630 0 6240 21960 1 31 24,49
5,1599019200 2 8316 630 0 6240 21960 1 31 24,49
5,1599037200 2 8316 630 0 6240 21960 1 31 24,49
5,1599040800 3 8316 630 0 6240 21960 1 31 24,49
5,1599044400 1 8316 630 0 6240 21960 1 31 24,49
5,1599048000 1 8316 630 0 6240 21960 1 31 24,49
5,1599091200 2 14742 450 1 2640 28140 1 31 24,75
